ChangeEventID,RawAPN,CanonicalAPN,CommodityShortName,Year,PreviousQuantity,NewQuantity,Quantity_Delta,ChangeSource,Rationale,EvidenceURL,RecordedBy,RecordedAt
2350,083-230-055,083-230-055,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Built in 2016, vacant in 2012",,Ken,2026-05-04T07:57:36.418395+00:00
2351,083-230-055,083-230-055,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,Corrected based on TRPA/County verification,,Ken,2026-05-04T07:57:36.418395+00:00
2352,083-262-012,083-262-012,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Error - Duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2353,083-262-012,083-262-012,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,"Duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2354,083-300-016,083-300-016,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2355,083-300-016,083-300-016,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2356,083-320-022,083-320-022,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2357,083-320-022,083-320-022,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2358,083-330-010,083-330-010,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,Duplex - County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
2359,083-340-029,083-340-029,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2360,083-340-029,083-340-029,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2361,083-360-002,083-360-002,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,Correction - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2362,083-360-043,083-360-043,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2363,083-360-044,083-360-044,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,,Ken,2026-05-04T07:57:36.418395+00:00
2364,083-360-045,083-360-045,SFRUU_or_MFRUU_TBD,2023,,,3,qa_correction,"Error - Duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2365,083-360-045,083-360-045,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,"Duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2366,083-360-046,083-360-046,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,,Ken,2026-05-04T07:57:36.418395+00:00
2367,083-390-023,083-390-023,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2368,083-390-023,083-390-023,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2369,083-400-013,083-400-013,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Error - should be zero, unit built in 2014",,Ken,2026-05-04T07:57:36.418395+00:00
2370,083-400-013,083-400-013,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Unit was built in 2014,,Ken,2026-05-04T07:57:36.418395+00:00
2371,083-430-009,083-430-009,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2372,083-430-009,083-430-009,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2373,083-480-008,083-480-008,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Error - should be zero, unit built in 2020",,Ken,2026-05-04T07:57:36.418395+00:00
2374,083-480-008,083-480-008,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Unit was built in 2020,,Ken,2026-05-04T07:57:36.418395+00:00
2375,083-480-025,083-480-025,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2376,083-480-025,083-480-025,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2377,084-010-007,084-010-007,SFRUU_or_MFRUU_TBD,2026,,,2,qa_correction,Corrected based on TRPA/County verification,,Ken,2026-05-04T07:57:36.418395+00:00
2378,084-060-003,084-060-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel number only,,Ken,2026-05-04T07:57:36.418395+00:00
2379,084-060-004,084-060-004,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel number only,,Ken,2026-05-04T07:57:36.418395+00:00
2380,084-060-010,084-060-010,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel number only,,Ken,2026-05-04T07:57:36.418395+00:00
2381,084-060-011,084-060-011,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel number only,,Ken,2026-05-04T07:57:36.418395+00:00
2382,084-091-002,084-091-002,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Correction - Duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2383,084-091-008,084-091-008,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Correction - Built in 2019,,Ken,2026-05-04T07:57:36.418395+00:00
2384,084-091-008,084-091-008,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,Corrected based on TRPA/County verification,,Ken,2026-05-04T07:57:36.418395+00:00
2385,084-091-012,084-091-012,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Error - duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2386,084-091-012,084-091-012,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,"Duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2387,084-091-018,084-091-018,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
2388,084-091-018,084-091-018,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Vacant parcel,,Ken,2026-05-04T07:57:36.418395+00:00
2389,084-092-009,084-092-009,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2390,084-092-009,084-092-009,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2391,084-092-016,084-092-016,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2392,084-092-016,084-092-016,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2393,084-092-037,084-092-037,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Unit(s) not previously counted, built in 2012 or earlier",,Ken,2026-05-04T07:57:36.418395+00:00
2394,084-093-003,084-093-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Correction - Unit was built in 2017,,Ken,2026-05-04T07:57:36.418395+00:00
2395,084-101-008,084-101-008,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - should be 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2396,084-101-008,084-101-008,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,Unit was rebuilt in 2015,,Ken,2026-05-04T07:57:36.418395+00:00
2397,084-110-003,084-110-003,SFRUU_or_MFRUU_TBD,2026,,,2,qa_correction,"Records suggest 6 units. County shows 8, but may be error.",,Ken,2026-05-04T07:57:36.418395+00:00
2398,084-110-008,084-110-008,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Error - duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2399,084-110-008,084-110-008,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,"Duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2400,084-110-011,084-110-011,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2401,084-110-011,084-110-011,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2402,084-110-014,084-110-014,SFRUU_or_MFRUU_TBD,2023,,,2,qa_correction,Error - Should be 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
2403,084-110-014,084-110-014,SFRUU_or_MFRUU_TBD,2026,,,-2,qa_correction,"Duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2404,084-110-016,084-110-016,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2405,084-110-016,084-110-016,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2406,084-110-017,084-110-017,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2407,084-110-017,084-110-017,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2408,084-110-019,084-110-019,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
2409,084-110-019,084-110-019,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,Corrected based on TRPA/County verification,,Ken,2026-05-04T07:57:36.418395+00:00
2410,084-121-001,084-121-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Correction - vacant, should be zero",,Ken,2026-05-04T07:57:36.418395+00:00
2411,084-121-008,084-121-008,SFRUU_or_MFRUU_TBD,2026,,,-2,qa_correction,TRPA verified 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
2412,084-121-009,084-121-009,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Error - duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2413,084-121-009,084-121-009,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
2414,084-121-012,084-121-012,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Error - duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2415,084-121-012,084-121-012,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
2416,084-121-013,084-121-013,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Error - duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2417,084-121-013,084-121-013,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
2418,084-131-006,084-131-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Error - duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2419,084-131-006,084-131-006,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
2420,084-132-008,084-132-008,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00
2421,084-132-011,084-132-011,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00
2422,084-132-012,084-132-012,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Unit(s) not previously counted, built in 2012 or earlier",,Ken,2026-05-04T07:57:36.418395+00:00
2423,084-132-014,084-132-014,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00
2424,084-140-013,084-140-013,SFRUU_or_MFRUU_TBD,2023,,,-4,qa_correction,Error - Should be 13 units,,Ken,2026-05-04T07:57:36.418395+00:00
2425,084-140-013,084-140-013,SFRUU_or_MFRUU_TBD,2026,,,3,qa_correction,Four duplexes and one Five-plex,,Ken,2026-05-04T07:57:36.418395+00:00
2426,084-151-004,084-151-004,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00
2427,084-151-017,084-151-017,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00
2428,084-151-019,084-151-019,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00
2429,084-151-027,084-151-027,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00
2430,084-151-029,084-151-029,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00
2431,084-151-030,084-151-030,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00
2432,084-172-001,084-172-001,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Duplex - County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
2433,084-172-005,084-172-005,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - should be 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
2434,084-172-005,084-172-005,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,Two units in 2012; third unit added in 2017,,Ken,2026-05-04T07:57:36.418395+00:00
2435,084-181-002,084-181-002,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
2436,084-181-002,084-181-002,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Unit was built in 2014,,Ken,2026-05-04T07:57:36.418395+00:00
2437,085-020-048,085-020-048,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant Parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
2438,085-030-004,085-030-004,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 3 units,,Ken,2026-05-04T07:57:36.418395+00:00
2439,085-030-013,085-030-013,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2440,085-030-013,085-030-013,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2441,085-040-024,085-040-024,SFRUU_or_MFRUU_TBD,2023,,,-3,qa_correction,Correction - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2442,085-040-025,085-040-025,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2443,085-040-026,085-040-026,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Correction - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2444,085-040-027,085-040-027,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2445,085-040-028,085-040-028,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2446,085-050-027,085-050-027,SFRUU_or_MFRUU_TBD,2023,,,-3,qa_correction,Parcel number only,,Ken,2026-05-04T07:57:36.418395+00:00
2447,085-050-032,085-050-032,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Error - duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2448,085-050-033,085-050-033,SFRUU_or_MFRUU_TBD,2026,,,-2,qa_correction,Duplex - County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
2449,085-050-035,085-050-035,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
2450,085-050-038,085-050-038,SFRUU_or_MFRUU_TBD,2023,,,3,qa_correction,Parcel number only,,Ken,2026-05-04T07:57:36.418395+00:00
2451,085-050-038,085-050-038,SFRUU_or_MFRUU_TBD,2026,,,-2,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2452,085-050-045,085-050-045,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Unit(s) not previously counted, built in 2012 or earlier",,Ken,2026-05-04T07:57:36.418395+00:00
2453,085-081-024,085-081-024,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Unit(s) not previously counted, built in 2012 or earlier",,Ken,2026-05-04T07:57:36.418395+00:00
2454,085-081-025,085-081-025,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Unit(s) not previously counted, built in 2012 or earlier",,Ken,2026-05-04T07:57:36.418395+00:00
2455,085-083-003,085-083-003,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2456,085-083-003,085-083-003,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2457,085-083-016,085-083-016,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Unit(s) not previously counted, built in 2012 or earlier",,Ken,2026-05-04T07:57:36.418395+00:00
2458,085-083-016,085-083-016,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
2459,085-083-022,085-083-022,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Unit(s) not previously counted, built in 2012 or earlier",,Ken,2026-05-04T07:57:36.418395+00:00
2460,085-092-001,085-092-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Error - duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2461,085-092-001,085-092-001,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
2462,085-094-005,085-094-005,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
2463,085-094-005,085-094-005,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Unit was built in 2013,,Ken,2026-05-04T07:57:36.418395+00:00
2464,085-141-006,085-141-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant Parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
2465,085-152-002,085-152-002,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - should be 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2466,085-152-002,085-152-002,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2467,085-152-016,085-152-016,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,"Duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2468,085-153-005,085-153-005,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - should be zero,,Ken,2026-05-04T07:57:36.418395+00:00
2469,085-153-005,085-153-005,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Unit was built in 2021,,Ken,2026-05-04T07:57:36.418395+00:00
2470,085-180-012,085-180-012,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel number only,,Ken,2026-05-04T07:57:36.418395+00:00
2471,085-180-014,085-180-014,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel number only,,Ken,2026-05-04T07:57:36.418395+00:00
2472,085-180-017,085-180-017,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel number only,,Ken,2026-05-04T07:57:36.418395+00:00
2473,085-180-018,085-180-018,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel number only,,Ken,2026-05-04T07:57:36.418395+00:00
2474,085-202-007,085-202-007,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Unit(s) not previously counted, built in 2012 or earlier",,Ken,2026-05-04T07:57:36.418395+00:00
2475,085-211-012,085-211-012,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - county shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2476,085-211-012,085-211-012,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2477,085-222-008,085-222-008,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Unit(s) not previously counted, built in 2012 or earlier",,Ken,2026-05-04T07:57:36.418395+00:00
2478,085-222-013,085-222-013,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Unit(s) not previously counted, built in 2012 or earlier",,Ken,2026-05-04T07:57:36.418395+00:00
2479,085-222-013,085-222-013,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,"Duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2480,085-251-002,085-251-002,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Error - Duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2481,085-251-002,085-251-002,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,"Duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2482,085-260-033,085-260-033,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Error - Duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2483,085-260-033,085-260-033,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,"Duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2484,085-260-034,085-260-034,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2485,085-260-035,085-260-035,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Correction - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2486,085-260-036,085-260-036,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2487,085-260-037,085-260-037,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2488,085-260-038,085-260-038,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2489,085-280-042,085-280-042,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2490,085-280-043,085-280-043,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2491,085-280-045,085-280-045,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2492,085-280-046,085-280-046,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Correction - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2493,085-280-047,085-280-047,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2494,085-280-048,085-280-048,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2495,085-280-066,085-280-066,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2496,085-325-003,085-325-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel number only,,Ken,2026-05-04T07:57:36.418395+00:00
2497,085-325-004,085-325-004,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel number only,,Ken,2026-05-04T07:57:36.418395+00:00
2498,085-342-007,085-342-007,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Unit(s) not previously counted, built in 2012 or earlier",,Ken,2026-05-04T07:57:36.418395+00:00
2499,085-344-006,085-344-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
2500,085-400-027,085-400-027,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Correction - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2501,085-400-030,085-400-030,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Correction - County shows 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
2502,090-046-005,090-046-005,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
2503,090-053-014,090-053-014,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Error - Duplex, County shows 2 units",,Ken,2026-05-04T07:57:36.418395+00:00
2504,090-053-014,090-053-014,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
